Cohort Year,Graduation Rate Type,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number in Cohort,Number Graduated,Percent Graduated in 4 Years
2023,4 Year,4192,Flagstaff Unified District,230656,Northern Arizona Distance Learning,Coconino,Male,*,*,*
2023,4 Year,4192,Flagstaff Unified District,230656,Northern Arizona Distance Learning,Coconino,Special Education,*,*,*
2023,4 Year,4192,Flagstaff Unified District,230656,Northern Arizona Distance Learning,Coconino,White,*,*,*
2023,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,All,59,*,*
2023,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,American Indian or Alaska Native,*,*,*
2023,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,Asian,*,*,*
2023,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,English Learners,*,*,*
2023,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,ELFEP14,*,*,*
2023,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,Female,34,*,*
2023,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,Foster Care,*,*,*
2023,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,Hispanic or Latino,22,*,*
2023,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,Homeless,*,*,*
2023,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,Income Eligibility 1 & 2,26,*,*
2023,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,Male,25,*,*
2023,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,Multiple Races,*,*,*
2023,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,Special Education,*,*,*
2023,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,White,30,*,*
2023,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,All,24,*,*
2023,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,American Indian or Alaska Native,*,*,*
2023,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,Asian,*,*,*
2023,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,English Learners,*,*,*
2023,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,ELFEP14,*,*,*
2023,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,Female,*,*,*
2023,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,Hispanic or Latino,*,*,*
2023,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,Income Eligibility 1 & 2,15,*,*
2023,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,Male,*,*,*
2023,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,Special Education,*,*,*
2023,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,White,*,*,*
2023,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,All,*,*,*
2023,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,Female,*,*,*
2023,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,Income Eligibility 1 & 2,*,*,*
2023,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,Male,*,*,*
2023,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,Multiple Races,*,*,*
2023,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,Special Education,*,*,*
2023,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,White,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,4832,Page High School,Coconino,All,178,155,87.1
2023,4 Year,4196,Page Unified School District #8 ,4832,Page High School,Coconino,American Indian or Alaska Native,125,112,89.6
2023,4 Year,4196,Page Unified School District #8 ,4832,Page High School,Coconino,Asian,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,4832,Page High School,Coconino,Black/African American,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,4832,Page High School,Coconino,English Learners,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,4832,Page High School,Coconino,ELFEP14,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,4832,Page High School,Coconino,Female,97,*,*
2023,4 Year,4196,Page Unified School District #8 ,4832,Page High School,Coconino,Foster Care,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,4832,Page High School,Coconino,Hispanic or Latino,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,4832,Page High School,Coconino,Homeless,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,4832,Page High School,Coconino,Income Eligibility 1 & 2,59,*,*
2023,4 Year,4196,Page Unified School District #8 ,4832,Page High School,Coconino,Male,81,*,82.7
2023,4 Year,4196,Page Unified School District #8 ,4832,Page High School,Coconino,Multiple Races,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,4832,Page High School,Coconino,Special Education,29,*,*
2023,4 Year,4196,Page Unified School District #8 ,4832,Page High School,Coconino,White,37,*,*
2023,4 Year,4196,Page Unified School District #8 ,92913,Manson Mesa High School,Coconino,All,23,*,*
2023,4 Year,4196,Page Unified School District #8 ,92913,Manson Mesa High School,Coconino,American Indian or Alaska Native,18,*,*
2023,4 Year,4196,Page Unified School District #8 ,92913,Manson Mesa High School,Coconino,English Learners,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,92913,Manson Mesa High School,Coconino,ELFEP14,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,92913,Manson Mesa High School,Coconino,Female,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,92913,Manson Mesa High School,Coconino,Foster Care,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,92913,Manson Mesa High School,Coconino,Hispanic or Latino,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,92913,Manson Mesa High School,Coconino,Homeless,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,92913,Manson Mesa High School,Coconino,Income Eligibility 1 & 2,19,*,*
2023,4 Year,4196,Page Unified School District #8 ,92913,Manson Mesa High School,Coconino,Male,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,92913,Manson Mesa High School,Coconino,Special Education,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,92913,Manson Mesa High School,Coconino,White,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,1001183,Sage & Sand Academy,Coconino,All,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,1001183,Sage & Sand Academy,Coconino,American Indian or Alaska Native,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,1001183,Sage & Sand Academy,Coconino,English Learners,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,1001183,Sage & Sand Academy,Coconino,ELFEP14,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,1001183,Sage & Sand Academy,Coconino,Female,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,1001183,Sage & Sand Academy,Coconino,Male,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,1001183,Sage & Sand Academy,Coconino,Multiple Races,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,1001183,Sage & Sand Academy,Coconino,Special Education,*,*,*
2023,4 Year,4196,Page Unified School District #8 ,1001183,Sage & Sand Academy,Coconino,White,*,*,*
2023,4 Year,4197,Tuba City Unified School District #15,4838,Tuba City High School,Coconino,All,125,93,74.4
2023,4 Year,4197,Tuba City Unified School District #15,4838,Tuba City High School,Coconino,American Indian or Alaska Native,116,90,77.6
2023,4 Year,4197,Tuba City Unified School District #15,4838,Tuba City High School,Coconino,Asian,*,*,*
2023,4 Year,4197,Tuba City Unified School District #15,4838,Tuba City High School,Coconino,English Learners,12,*,*
2023,4 Year,4197,Tuba City Unified School District #15,4838,Tuba City High School,Coconino,ELFEP14,13,*,*
2023,4 Year,4197,Tuba City Unified School District #15,4838,Tuba City High School,Coconino,Female,67,54,80.6
2023,4 Year,4197,Tuba City Unified School District #15,4838,Tuba City High School,Coconino,Homeless,*,*,*
2023,4 Year,4197,Tuba City Unified School District #15,4838,Tuba City High School,Coconino,Income Eligibility 1 & 2,104,91,87.5
2023,4 Year,4197,Tuba City Unified School District #15,4838,Tuba City High School,Coconino,Male,58,39,67.2
2023,4 Year,4197,Tuba City Unified School District #15,4838,Tuba City High School,Coconino,Special Education,18,*,*
2023,4 Year,4197,Tuba City Unified School District #15,78916,Nizhoni Accelerated Academy,Coconino,All,27,*,*
2023,4 Year,4197,Tuba City Unified School District #15,78916,Nizhoni Accelerated Academy,Coconino,American Indian or Alaska Native,*,*,*
2023,4 Year,4197,Tuba City Unified School District #15,78916,Nizhoni Accelerated Academy,Coconino,English Learners,*,*,*
2023,4 Year,4197,Tuba City Unified School District #15,78916,Nizhoni Accelerated Academy,Coconino,ELFEP14,*,*,*
2023,4 Year,4197,Tuba City Unified School District #15,78916,Nizhoni Accelerated Academy,Coconino,Female,*,*,*
2023,4 Year,4197,Tuba City Unified School District #15,78916,Nizhoni Accelerated Academy,Coconino,Homeless,*,*,*
2023,4 Year,4197,Tuba City Unified School District #15,78916,Nizhoni Accelerated Academy,Coconino,Income Eligibility 1 & 2,11,*,*
2023,4 Year,4197,Tuba City Unified School District #15,78916,Nizhoni Accelerated Academy,Coconino,Male,*,*,*
2023,4 Year,4197,Tuba City Unified School District #15,78916,Nizhoni Accelerated Academy,Coconino,Special Education,*,*,*
2023,4 Year,4202,Flagstaff Arts And Leadership Academy,4842,Flagstaff Arts And Leadership Academy,Coconino,All,36,*,*
2023,4 Year,4202,Flagstaff Arts And Leadership Academy,4842,Flagstaff Arts And Leadership Academy,Coconino,American Indian or Alaska Native,*,*,*
2023,4 Year,4202,Flagstaff Arts And Leadership Academy,4842,Flagstaff Arts And Leadership Academy,Coconino,Asian,*,*,*
2023,4 Year,4202,Flagstaff Arts And Leadership Academy,4842,Flagstaff Arts And Leadership Academy,Coconino,Female,23,*,*
2023,4 Year,4202,Flagstaff Arts And Leadership Academy,4842,Flagstaff Arts And Leadership Academy,Coconino,Hispanic or Latino,*,*,*
2023,4 Year,4202,Flagstaff Arts And Leadership Academy,4842,Flagstaff Arts And Leadership Academy,Coconino,Income Eligibility 1 & 2,*,*,*
2023,4 Year,4202,Flagstaff Arts And Leadership Academy,4842,Flagstaff Arts And Leadership Academy,Coconino,Male,13,*,*
2023,4 Year,4202,Flagstaff Arts And Leadership Academy,4842,Flagstaff Arts And Leadership Academy,Coconino,Special Education,*,*,*
2023,4 Year,4202,Flagstaff Arts And Leadership Academy,4842,Flagstaff Arts And Leadership Academy,Coconino,White,24,*,*
2023,4 Year,4204,Northland Preparatory Academy,4845,Northland Preparatory Academy,Coconino,All,70,*,*
2023,4 Year,4204,Northland Preparatory Academy,4845,Northland Preparatory Academy,Coconino,American Indian or Alaska Native,*,*,*
2023,4 Year,4204,Northland Preparatory Academy,4845,Northland Preparatory Academy,Coconino,Asian,*,*,*
2023,4 Year,4204,Northland Preparatory Academy,4845,Northland Preparatory Academy,Coconino,English Learners,*,*,*
2023,4 Year,4204,Northland Preparatory Academy,4845,Northland Preparatory Academy,Coconino,ELFEP14,*,*,*
2023,4 Year,4204,Northland Preparatory Academy,4845,Northland Preparatory Academy,Coconino,Female,39,*,*
2023,4 Year,4204,Northland Preparatory Academy,4845,Northland Preparatory Academy,Coconino,Hispanic or Latino,*,*,*
2023,4 Year,4204,Northland Preparatory Academy,4845,Northland Preparatory Academy,Coconino,Income Eligibility 1 & 2,*,*,*
2023,4 Year,4204,Northland Preparatory Academy,4845,Northland Preparatory Academy,Coconino,Male,31,*,*
2023,4 Year,4204,Northland Preparatory Academy,4845,Northland Preparatory Academy,Coconino,Multiple Races,*,*,*
2023,4 Year,4204,Northland Preparatory Academy,4845,Northland Preparatory Academy,Coconino,Native Hawaiian or Pacific Islander,*,*,*
2023,4 Year,4204,Northland Preparatory Academy,4845,Northland Preparatory Academy,Coconino,Special Education,*,*,*
2023,4 Year,4204,Northland Preparatory Academy,4845,Northland Preparatory Academy,Coconino,White,51,*,*
2023,4 Year,4208,Globe Unified District,4855,Globe High School,Gila,All,110,98,89.1
2023,4 Year,4208,Globe Unified District,4855,Globe High School,Gila,American Indian or Alaska Native,27,*,*
2023,4 Year,4208,Globe Unified District,4855,Globe High School,Gila,Asian,*,*,*
2023,4 Year,4208,Globe Unified District,4855,Globe High School,Gila,Female,55,*,*
2023,4 Year,4208,Globe Unified District,4855,Globe High School,Gila,Hispanic or Latino,43,*,*
2023,4 Year,4208,Globe Unified District,4855,Globe High School,Gila,Homeless,*,*,*
2023,4 Year,4208,Globe Unified District,4855,Globe High School,Gila,Income Eligibility 1 & 2,44,*,*
2023,4 Year,4208,Globe Unified District,4855,Globe High School,Gila,Male,55,*,*
2023,4 Year,4208,Globe Unified District,4855,Globe High School,Gila,Multiple Races,*,*,*
2023,4 Year,4208,Globe Unified District,4855,Globe High School,Gila,Special Education,*,*,*
2023,4 Year,4208,Globe Unified District,4855,Globe High School,Gila,White,35,*,*
2023,4 Year,4208,Globe Unified District,1001828,Tiger Knowledge Online (TKO),Gila,All,*,*,*
2023,4 Year,4208,Globe Unified District,1001828,Tiger Knowledge Online (TKO),Gila,American Indian or Alaska Native,*,*,*
2023,4 Year,4208,Globe Unified District,1001828,Tiger Knowledge Online (TKO),Gila,Female,*,*,*
2023,4 Year,4208,Globe Unified District,1001828,Tiger Knowledge Online (TKO),Gila,Hispanic or Latino,*,*,*
2023,4 Year,4208,Globe Unified District,1001828,Tiger Knowledge Online (TKO),Gila,Income Eligibility 1 & 2,*,*,*
2023,4 Year,4208,Globe Unified District,1001828,Tiger Knowledge Online (TKO),Gila,Male,*,*,*
2023,4 Year,4208,Globe Unified District,1001828,Tiger Knowledge Online (TKO),Gila,White,*,*,*
2023,4 Year,4209,Payson Unified District,4860,Payson High School,Gila,All,163,143,87.7
2023,4 Year,4209,Payson Unified District,4860,Payson High School,Gila,American Indian or Alaska Native,*,*,*
2023,4 Year,4209,Payson Unified District,4860,Payson High School,Gila,Black/African American,*,*,*
2023,4 Year,4209,Payson Unified District,4860,Payson High School,Gila,English Learners,*,*,*
2023,4 Year,4209,Payson Unified District,4860,Payson High School,Gila,ELFEP14,*,*,*
2023,4 Year,4209,Payson Unified District,4860,Payson High School,Gila,Female,88,*,*
2023,4 Year,4209,Payson Unified District,4860,Payson High School,Gila,Foster Care,*,*,*
2023,4 Year,4209,Payson Unified District,4860,Payson High School,Gila,Hispanic or Latino,50,*,*
2023,4 Year,4209,Payson Unified District,4860,Payson High School,Gila,Homeless,12,*,*
2023,4 Year,4209,Payson Unified District,4860,Payson High School,Gila,Income Eligibility 1 & 2,58,44,75.9
2023,4 Year,4209,Payson Unified District,4860,Payson High School,Gila,Male,75,*,85.3
2023,4 Year,4209,Payson Unified District,4860,Payson High School,Gila,Military,*,*,*
2023,4 Year,4209,Payson Unified District,4860,Payson High School,Gila,Multiple Races,*,*,*
2023,4 Year,4209,Payson Unified District,4860,Payson High School,Gila,Special Education,15,*,*
2023,4 Year,4209,Payson Unified District,4860,Payson High School,Gila,White,106,*,*
2023,4 Year,4210,San Carlos Unified District,4863,San Carlos High School,Gila,All,85,*,*
2023,4 Year,4210,San Carlos Unified District,4863,San Carlos High School,Gila,American Indian or Alaska Native,84,*,*
2023,4 Year,4210,San Carlos Unified District,4863,San Carlos High School,Gila,English Learners,*,*,*
2023,4 Year,4210,San Carlos Unified District,4863,San Carlos High School,Gila,ELFEP14,*,*,*
2023,4 Year,4210,San Carlos Unified District,4863,San Carlos High School,Gila,Female,39,*,*
2023,4 Year,4210,San Carlos Unified District,4863,San Carlos High School,Gila,Foster Care,*,*,*
2023,4 Year,4210,San Carlos Unified District,4863,San Carlos High School,Gila,Homeless,*,*,*
2023,4 Year,4210,San Carlos Unified District,4863,San Carlos High School,Gila,Income Eligibility 1 & 2,79,*,*
2023,4 Year,4210,San Carlos Unified District,4863,San Carlos High School,Gila,Male,46,*,*
2023,4 Year,4210,San Carlos Unified District,4863,San Carlos High School,Gila,Special Education,*,*,*
2023,4 Year,4210,San Carlos Unified District,89776,San Carlos Alternative High School,Gila,All,34,*,*
2023,4 Year,4210,San Carlos Unified District,89776,San Carlos Alternative High School,Gila,American Indian or Alaska Native,*,*,*
2023,4 Year,4210,San Carlos Unified District,89776,San Carlos Alternative High School,Gila,Female,16,*,*
2023,4 Year,4210,San Carlos Unified District,89776,San Carlos Alternative High School,Gila,Homeless,*,*,*
2023,4 Year,4210,San Carlos Unified District,89776,San Carlos Alternative High School,Gila,Income Eligibility 1 & 2,*,*,*
